pinyin	verb	id
he-wan	喝完	10727
da-hu-guo-yiin	大呼过瘾	10728
zhuang-jin	撞进	10729
bai-hui	拜会	10730
tui-lun	推论	10731
bian-di	遍地	10732
shui-wu-jiao	睡午觉	10733
bi-he	逼和	10734
yi-lai	倚赖	10735
fang-zi	仿自	10736
kun-nan-chong-chong	困难重重	10737
dian-dian-huang-huang	颠颠晃晃	10738
zhong-ji	重击	10739
fu-chu	浮出	10740
jing-yu	精於	10741
ru-guan	入关	10742
bai-ming	摆明	10743
yan-li	严厉	10744
li-qi	离弃	10745
chao-you-yu	炒鱿鱼	10746
ku-ji	苦寂	10747
fang-kong	放空	10748
chu-hu-yi-liao	出乎意料	10749
kan-guo	看过	10750
ling-lei	另类	10751
sang-qi	丧气	10752
yong-yu-ren-shi	勇於任事	10753
gou-zu	购足	10754
chu-qi	出奇	10755
cang	呛	10756
yu	馀	10757
shi-de-qi-fan	适得其反	10758
xuan-jiao	宣教	10759
dai-da	带大	10760
zi-wai-yu	自外於	10761
chuan-song	传送	10762
hun-ju	混居	10763
shi-shou	市售	10764
chu-chai	出差	10765
ju-quan	俱全	10766
wu-sha	误杀	10767
die-cheng	叠成	10768
fen-zhi	分治	10769
fen-fu	吩咐	10770
zhuang-huai	撞坏	10771
hui-xiang-re-lie	回响热烈	10772
ru-qian	如前	10773
guan-ru	关入	10774
cang-shen	藏身	10775
hui-sa-zi-ru	挥洒自如	10776
yan-yu	言喻	10777
wu-zhong-sheng-you	无中生有	10778
tui-gei	退给	10779
fen-chi	分吃	10780
quan-yu	痊愈	10781
qu-shi	驱使	10782
yi-qi-he-cheng	一乞呵成	10783
yan-lian	演练	10784
xin-shou-nian-lai	信手拈来	10785
xing-zhi-wu-ai	行之无碍	10786
wu-yuan-fu-jie	无远弗届	10787
sheng-ban	升班	10788
tian-cha-di-yuan	天差地远	10789
zhi-ji	支给	10790
long-hu-dou	龙虎斗	10791
jian-xing	健行	10792
piao-jin	飘进	10793
wei-qiang	围墙	10794
liu-ban	留班	10795
da-da-xiao-xiao	大大小小	10796
yi-hou	移後	10797
hua-zhuang	化妆	10798
dai-fu-chu-zheng	代夫出征	10799
guo-huo	过火	10800
ben-wei	本位	10801
nu-mu-xiang-shi	怒目相视	10802
qing-bai	青白	10803
zhui	坠	10804
lan-ken	滥垦	10805
bing-jin	并进	10806
zhi-yong	支用	10807
han-jie	焊接	10808
zhen-kua	震垮	10809
chuan-jia	传家	10810
nian-chou	黏稠	10811
cuo-shou-bu-ji	措手不及	10812
zuo-che	坐车	10813
xing-li-ru-yi	行礼如仪	10814
huan-xin-gu-wu	欢欣鼓舞	10815
chu-qian	出钱	10816
jie-ju	结局	10817
zhi-nen	稚嫩	10818
jian-di	见底	10819
tao-zui	陶醉	10820
chui-lian	锤炼	10821
zuo-tai	作态	10822
zheng-su	整肃	10823
mi	眯	10824
yan-pin	延聘	10825
jiu-ming	救命	10826
jin-bu	禁捕	10827
bao-sun-xin-qie	抱孙心切	10828
xian	陷	10829
cong-hui	聪慧	10830
ai-tan	哀叹	10831
jue-jue	绝决	10832
tong-tian	通天	10833
han-liu-jia-bei	汗流浃背	10834
qu-shi	取士	10835
zhan-jin	占尽	10836
wan-nong	玩弄	10837
he-suan	合算	10838
fan-lan-cheng-zai	泛滥成灾	10839
shuai-ru-jiu-zhang	率如旧章	10840
chun	蠢	10841
jie-chuan	揭穿	10842
ling-ji-yi-dong	灵机一动	10843
chong-zuo	重作	10844
shuo-nan	受难	10845
zhuo-mo-yu	著墨於	10846
fu-zhi-yi-ju	付之一炬	10847
wang-huai	忘怀	10848
qu-xin	取信	10849
qi-tao	乞讨	10850
zou-ma-guan-hua	走马观花	10851
ji-qiu	冀求	10852
wu-ren-neng-ji	无人能及	10853
wei-zhun	为准	10854
fu-yong-feng-ya	附庸风雅	10855
ban-xue	办学	10856
ya-yi	讶异	10857
si-chan-lan-mo	死缠烂磨	10858
guan-li	观礼	10859
zhen-zai	赈灾	10860
kao-shi	考试	10861
chun-shou	纯熟	10862
gua-xin	挂心	10863
shou-cang-yu	收藏於	10864
su-li	塑立	10865
pan	攀	10866
qi-wei	奇伟	10867
qu-zhi-bu-jin	取之不尽	10868
cang-fu-yu-min	藏富於民	10869
qu-dao	取到	10870
ling-luo	零落	10871
lai-qu-cong-cong	来去匆匆	10872
re-qing-peng-pai	热情澎湃	10873
hen	很	10874
sui-bai-you-rong	虽败犹荣	10875
mo-ca	摩擦	10876
zhu-chang	驻唱	10877
diao-lai	调来	10878
you-yu	忧郁	10879
yan	咽	10880
zi-ju	自居	10881
feng-guan	封馆	10882
chong-xi	冲洗	10883
zi-chao	自嘲	10884
zi-sheng-zi-mie	自生自灭	10885
ru-wei	入味	10886
qu-zhi	屈指	10887
dao	悼	10888
zhan-lu	展露	10889
tao	掏	10890
mo-hu-hua	模糊化	10891
bang-si	绑死	10892
zhi-yan	制盐	10893
yan	研	10894
jian-jie	简洁	10895
si-ren	私人	10896
ma-zui	麻醉	10897
yin-liu	引流	10898
tuo-dang	脱党	10899
pao-hao	跑好	10900
leng-suo	冷缩	10901
liang-yan	亮眼	10902
bi-kou	闭口	10903
tong-xue	向学	10904
cai-qi-zong-heng	才气纵横	10905
du-cai	独裁	10906
xiang-lei	相类	10907
cha-kan	查勘	10908
zao-lu	造陆	10909
kou-er-xiang-chuan	口耳相传	10910
huo-ni	和泥	10911
lyu-jian-bu-xian	屡见不鲜	10912
nian-chu	念出	10913
shi-chu	试出	10914
yang-chang-er-qu	扬长而去	10915
bang-bo	磅礴	10916
xun-yan	熏菸	10917
ren-dan-shi-gu	人单势孤	10918
nao	恼	10919
ke-hen	可恨	10920
cheng-kuai	成块	10921
xian-chang	献唱	10922
pan-gao	攀高	10923
qing-liang	清凉	10924
pu-bai	曝白	10925
yu	娱	10926
ying-jing	硬颈	10927
mo-chong	脉冲	10928
jian-qi	捡起	10929
dao-fu	到府	10930
tu-shi-heng-liu	土石横流	10931
chen-lun	沈沦	10932
lin-xun	嶙峋	10933
bian-duo	变多	10934
xia-ai	狭碍	10935
ding-ding	定定	10936
guang-shou	广授	10937
wai-shuo	外铄	10938
xun-kao	熏烤	10939
dang-zhu	挡住	10940
ai-lian	爱恋	10941
cuan-hong	窜红	10942
shi-fa	师法	10943
heng-liu	横流	10944
tan-xin	贪心	10945
lin-li	淋漓	10946
liao	聊	10947
cao-za	嘈杂	10948
bei-song	背诵	10949
chu-pian	出片	10950
fu-sui	附随	10951
bu-zhuo	朴拙	10952
rang-guo	让国	10953
sao-dong	骚动	10954
que-zhi	确知	10955
gui-yin-yu	归因於	10956
xin-hui-yi-leng	心灰意冷	10957
duo-zui	多嘴	10958
gui-xiang	归乡	10959
gao-chang	高唱	10960
liu-pai-fen-zhi	流派分支	10961
fu-shang	浮上	10962
tui-bian	蜕变	10963
yi-yi-sheng-hui	熠熠生辉	10964
tao-sheng	掏深	10965
chu-xue	初学	10966
ge-wu	格物	10967
wen-da	问答	10968
cheng-xi-zi	承袭自	10969
jia-ma	加码	10970
bu-deng	不等	10971
xi-nao	嘻闹	10972
shi-he	失和	10973
yi	已	10974
yang-qi	扬弃	10975
tuo-xian	脱线	10976
sheng-chu	胜出	10977
jun-lie	龟裂	10978
zhen-sui	震碎	10979
zhou-quan	周全	10980
guo	裹	10981
guo-jia-hua	国家化	10982
zou-bi	走避	10983
ting-zhu	停伫	10984
xi-chu-ming-men	系出名门	10985
wei-wen	慰问	10986
fan-du	贩毒	10987
zheng-shou	蒸熟	10988
lang-ji	浪迹	10989
deng-men	登门	10990
shang-shan	上山	10991
da-ming-da-fang	大鸣大放	10992
nian-gao-de-shao	年高德劭	10993
bian	扁	10994
gu-dong	鼓动	10995
mi	觅	10996
jiao-xiao	叫嚣	10997
tuo-di	拖地	10998
jie-chang-bu-duan	截长补短	10999
shan	擅	11000
bu-xiu	不休	11001
zhi-zao	织造	11002
xi-zi	袭自	11003
ci	赐	11004
jie-yan	解严	11005
sui-fu	随附	11006
mi-mi-hu-hu	迷迷糊糊	11007
you-hei	黝黑	11008
nue	虐	11009
se-bian	色变	11010
gong-shang	共商	11011
fu-zhuo	附著	11012
leng-qing	冷清	11013
chou	仇	11014
zhao-luo	著落	11015
ping-jian	评鉴	11016
ren	韧	11017
zhen-tian-jia-xiang	震天价响	11018
liao-qi	撩起	11019
chan-ruo-fu-feng	孱弱扶风	11020
zhu-xiu	主修	11021
bing-wei	病危	11022
qi-dao	祈祷	11023
ning-yuan	宁愿	11024
shen-pian	审片	11025
xing-ru	形如	11026
shun-yan	顺眼	11027
fang	方	11028
xi	吸	11029
pai-lai-pai-qu	拍来拍去	11030
dui-qi	堆起	11031
hua-bian	划边	11032
xing-si	省思	11033
kan-dong	看懂	11034
xi-yi	习医	11035
hui-xiang	回响	11036
kua-hai	跨海	11037
se-you	色诱	11038
fang-mao	仿冒	11039
ge-zhi-yi-ci	各执一辞	11040
dian-zhui	点缀	11041
xiang-shi	享食	11042
yong-can	用餐	11043
jie-hou-yu-sheng	劫後馀生	11044
bao-zu	饱足	11045
ping-dao	凭悼	11046
ke-ran-chang-shi	溘然长逝	11047
gou-shui-zhun	够水准	11048
chu-chao	出超	11049
dou	逗	11050
tong-su	通俗	11051
zheng-li	整里	11052
han-chen	寒碜	11053
jie-an	接案	11054
que-yu	怯於	11055
fan-fei	翻飞	11056
er-mu-yi-xin	耳目一新	11057
diu-dao	丢到	11058
jin-fa	迸发	11059
fei-ben	飞奔	11060
sun-shi-can-zhong	损失惨重	11061
xiang-fu-jiao-zi	相夫教子	11062
zha-pian	诈骗	11063
jia-po-ren-wang	家破人亡	11064
bei-an	备案	11065
kua-diao	垮掉	11066
yi-he-wei-gui	以和为贵	11067
pi-kiu-kiu	皮QQ	11068
huan-zheng-yu-min	还政於民	11069
chuang-dang	闯荡	11070
lai-ri-wu-duo	来日无多	11071
xia-cuo	下挫	11072
tian-cheng	天成	11073
qiang-gou	抢购	11074
zhuang-xiu	装修	11075
xie-qu	写去	11076
huang-pi	荒僻	11077
deng-tong-yu	等同於	11078
shao-hui	烧毁	11079
ping-fen	评分	11080
xiao-xing-hua	小型化	11081
liao-de	了得	11082
xi-zi-zi	喜孜孜	11083
kui-chu	窥出	11084
mao-gu-song-ran	毛骨悚然	11085
you-yuan	幽远	11086
du-qu	读取	11087
jia-ding	假定	11088
hui-chun	回春	11089
chan-fa	阐发	11090
huang-bu-ke-zhi	徨不可知	11091
leng-se	冷涩	11092
zi-xing	自省	11093
ti-wu	体悟	11094
fang-zheng	方正	11095
yi-shi-wu-que	衣食无缺	11096
da-zhang-qi-gu	大张旗鼓	11097
tan-kuai	贪快	11098
yuan-sheng-bu-jue	怨声不绝	11099
fan-jia	返家	11100
xiang-yue	相约	11101
shi-jun-li-di	势均力敌	11102
you-yi	犹疑	11103
ao-ye	熬夜	11104
xing-shi-wen-zui	兴师问罪	11105
xiao-cheng	笑称	11106
kong	空	11107
bai-xuan	败选	11108
hun-hou	浑厚	11109
kao-qu	考取	11110
qu-qu-qu	去去去	11111
jian-duan	简短	11112
hui-zhi	绘制	11113
cheng-qin	成亲	11114
xu-shou	戍守	11115
sheng-tun-huo-bo	生吞活剥	11116
zhuan-shi	专事	11117
yi	抑	11118
pin-si-huo	拚死活	11119
bai-fei	白费	11120
yao-xiang	遥想	11121
zhuan-dong	转动	11122
ping-min-hua	平民化	11123
zhuan-tai	转台	11124
quan-ru	圈入	11125
shuo-shuo-hua	说说话	11126
tui-zhi	推知	11127
jie-er-lian-san	接二连三	11128
luo-xia	烙下	11129
yuan-man	圆满	11130
dao-xie	道谢	11131
dao-an	到案	11132
wang-er-que-bu	望而怯步	11133
hao-shuang	豪爽	11134
pin-gu	聘雇	11135
shai	筛	11136
mian-shui	面水	11137
qing-qing-song-song	轻轻松松	11138
mo-guang	磨光	11139
dui-cheng	堆成	11140
ce-yan	测验	11141
pin-jiu	品酒	11142
gu	故	11143
shou-lian	熟练	11144
chuang-she	创设	11145
zhong-ken	中肯	11146
yuan-qi-da-shang	元气大伤	11147
huan-hai	环海	11148
fang-zhu-si-hai	放诸四海	11149
ji-shang	记上	11150
wan-mei-wu-que	完美无缺	11151
zhu-guang-bao-qi	珠光宝气	11152
shen	渗	11153
huan	唤	11154
ting-cong	听从	11155
ni-si	溺死	11156
jia-she	假设	11157
quan-pan-jie-shu	全盘皆输	11158
zhi-de	只得	11159
jian-qian-yan-kai	见钱眼开	11160
kai-pan	开盘	11161
cun-zai-yu	存在於	11162
su-li	俗丽	11163
ru-ge	入阁	11164
nao-shi	闹事	11165
jue-ji	绝迹	11166
wu-jie	误解	11167
ji-gao	祭告	11168
da-sheng	大盛	11169
kai-qie	剀切	11170
yan-shang	研商	11171
ang-ran	盎然	11172
jie-shou-zi	接收自	11173
fu	附	11174
ao-zhu	熬煮	11175
chi-zhi	迟至	11176
yi-jiao-chang-duan	一较长短	11177
ping-he	平和	11178
cheng-di	撑底	11179
yan-zeng	厌憎	11180
cheng-xu	承续	11181
qia-gong	洽公	11182
you-qing	右倾	11183
xing-jun	行军	11184
cong-rong-fu-yi	从容赴义	11185
ran-qi	燃起	11186
qian-tao	潜逃	11187
ai-mei	暧昧	11188
xia-shui	下水	11189
wo-nang	窝囊	11190
wu-qu	无趣	11191
zhan-dong	颤动	11192
bao-bei	报备	11193
mie-ji	灭迹	11194
ban-tu	半秃	11195
da-kai-yan-jie	大开眼界	11196
lian-hao	练好	11197
yang	痒	11198
ru-wei	入围	11199
jing-jie	警戒	11200
tui-mi	颓靡	11201
ji-jia-huan-le-ji-jia-chou	几家欢乐几家愁	11202
yan-jing-yi-liang	眼睛一亮	11203
zhang-da-cheng-ren	长大成人	11204
bu-chu	步出	11205
lai-shi-xiong-xiong	来势汹汹	11206
cha	察	11207
zu-dui	组队	11208
zhuang-qi	撞期	11209
hou	吼	11210
bu-xie	不懈	11211
qi-yin	起音	11212
xuan-mu	炫目	11213
chuan-hua	传话	11214
da-yao-qi-tou	大摇其头	11215
wa-di	挖地	11216
chu-fan	出帆	11217
tou-zhi	投掷	11218
zhui-zhu	追述	11219
bao-ya	暴牙	11220
suo-tao	索讨	11221
xun-chi	训斥	11222
chuang-zhang	创站	11223
dan-xiao	胆小	11224
you	幼	11225
bu-ren-zu-du	不忍卒睹	11226
bo-dong	勃动	11227
you-lai-yi-jiu	由来已久	11228
jia-fen	加分	11229
qu-nuan	取暖	11230
ran-zhi	染指	11231
you-ni	油腻	11232
jiu-wang	就往	11233
gao-guo	高过	11234
fang-zhou	防皱	11235
yi-jue-bu-zhen	一蹶不振	11236
dao-xi	导戏	11237
hui-bi	回避	11238
shi-zhi-da-dong	食指大动	11239
qing-shang	庆赏	11240
mo-zhi	磨制	11241
yu-sheng-ju-lai	与生俱来	11242
chu-zhi	处置	11243
bo-ran-da-nu	勃然大怒	11244
ran-fa	染发	11245
hao-tao-da-ku	嚎啕大哭	11246
mao-si	貌似	11247
zhen-xuan	甄选	11248
lyu	旅	11249
jie-ji-yong-ren	戒急用忍	11250
ya-guan	雅观	11251
suo	索	11252
er-men-bu-mai	二门不迈	11253
wo-hu-cang-long	卧虎藏龙	11254
wei-le	为乐	11255
chu-qi-you	出其右	11256
xin-tong	心痛	11257
guang-mao	广袤	11258
tun-shi	吞噬	11259
you-bao-pi-pa-ban-zhe-mian	犹抱琵琶半遮面	11260
tong-shi	问事	11261
wu-yu	无虞	11262
xie-xi	歇息	11263
shi-huai	释怀	11264
hua-long-dian-jing	画龙点睛	11265
kao-jin	考进	11266
li-ji	立基	11267
zhu-qi	筑起	11268
xi-shao	稀少	11269
qu-han	去函	11270
he-fa-hua	合法化	11271
yuan-wang	冤枉	11272
ha-la	哈啦	11273
jin-xing	尽兴	11274
zhang-wo-zai	掌握在	11275
wu-suo-bu-yong-qi-ji	无所不用其极	11276
shi	弑	11277
tou-fan	偷翻	11278
xian-wei-ren-zhi	鲜为人知	11279
da-fang	大放	11280
yin-ling-qi-pan	引领期盼	11281
yi	意	11282
ji-shang	激赏	11283
lai-hui	来回	11284
diao-bi	凋蔽	11285
qiang-da	强打	11286
hao-shi	耗时	11287
shi-heng	失衡	11288
chu-chou	除臭	11289
kua-jiang	夸奖	11290
hua-mei	华美	11291
bi-zhi	笔直	11292
ping-kong-er-lai	凭空而来	11293
huang-ruo	恍若	11294
yi-gu-wei-shi	以古为师	11295
shen-ceng	深层	11296
shi-chu	使出	11297
xia-bi	下笔	11298
yong-yu	勇於	11299
huan-si	环伺	11300
jiao-zhuo-bu-qian	胶著不前	11301
qian-wei	前卫	11302
luo	漏	11303
ran-hei	染黑	11304
zheng-gao	争高	11305
zi-qian	资遣	11306
zheng-qi	争气	11307
ping-tan	平坦	11308
bao-can	饱餐	11309
zhong-jie	仲介	11310
bi-qi	比起	11311
cang-lao	苍老	11312
ding-yu-yi-zun	定於一尊	11313
cheng-jia-li-ye	成家立业	11314
lian-lian-bu-she	恋恋不舍	11315
shen-xin-ju-pi	身心俱疲	11316
gong-gao	供稿	11317
xi	希	11318
tie	铁	11319
bu-wu-zheng-ye	不务正业	11320
zi-wei	自危	11321
chou-zhi	抽脂	11322
lian-shou	敛收	11323
yang-mei-tu-qi	扬眉吐气	11324
sha-yo-na-la	莎哟哪拉	11325
shou-re	受热	11326
yin-shi-jiu-dao	因势就导	11327
you-jin	有劲	11328
lian-fang	联防	11329
ji-si	集思	11330
guan	灌	11331
zhang-da	张大	11332
zhao-gong-xin	昭公信	11333
niao-kan	鸟瞰	11334
chu-yu	出狱	11335
qi-fei	齐飞	11336
jin-cu	紧蹙	11337
chu-jin	出尽	11338
yu-guo-tian-qing	雨过天青	11339
jing-mi	静谧	11340
sheng-cai	生财	11341
yu-you	遇有	11342
wu-yi	无依	11343
fen-li	奋力	11344
kong-he	恐吓	11345
xiang-ban	相伴	11346
ren-man	任满	11347
zhan-lan	展览	11348
xi-bo	稀薄	11349
yu-zhi	预知	11350
chang-sheng-bo-lao	长生不老	11351
bu-ting	不停	11352
man-you	漫游	11353
shou-gu-yu	受雇於	11354
tiao-bo	挑拨	11355
ya-zha	压榨	11356
deng-qi	瞪起	11357
yi-qi	以迄	11358
ting-zhi-bu-qian	停滞不前	11359
xin-cun-jing-wei	心存敬畏	11360
hua-bie	话别	11361
wai-pai	外派	11362
le-guan-qi-cheng	乐观其成	11363
she-liu	射柳	11364
shen-ju	深具	11365
kai-chang	开场	11366
dan-dao-zhi-ru	单刀直入	11367
xiu-fa	修法	11368
yin-you	引诱	11369
fang-yang	放洋	11370
liang-jing-jing	亮晶晶	11371
gun-gua-lan-shou	滚瓜烂熟	11372
qiu-qiao	取巧	11373
di	递	11374
bian-zuan	编纂	11375
chu-zhou	除皱	11376
peng-mian	碰面	11377
qin-kuai	勤快	11378
zhi-wu	置屋	11379
jian-xing-jian-yuan	渐行渐远	11380
ding-e	定额	11381
can-ru	掺入	11382
xiu-xian	修宪	11383
dai-zhi-yi	代之以	11384
ai-hua	矮化	11385
ding-lun	定论	11386
ku-jie	枯竭	11387
xian-shen	献身	11388
tong	统	11389
ding-zui	顶嘴	11390
qin-ru	亲如	11391
shao-you-wen-wen	少有闻问	11392
tou-dao	偷到	11393
jing-jiu-bu-tun	经久不褪	11394
rao-min	扰民	11395
chu-pin	出品	11396
mou-li	牟利	11397
ke-yan	可厌	11398
zhi-xiao	直销	11399
wen-hou	温厚	11400
yi-yuan-hua	一元化	11401
sang-ou	丧偶	11402
zhuan-chang	转厂	11403
da-dan	大胆	11404
man-tou-da-han	满头大汗	11405
wu-pan	误判	11406
zhuan-ling	转令	11407
you-dian	有点	11408
fu-di	伏地	11409
chen-su	陈诉	11410
ba-jiao-xing	八角形	11411
zhen-cang	珍藏	11412
piao-shu	飘倏	11413
song-qing	送请	11414
zuo-cha	佐茶	11415
xin-yang	信仰	11416
xiao-shi	消逝	11417
xian	羡	11418
zhen	震	11419
bi-ye-zi	毕业自	11420
wen-dao	问到	11421
zu-sai	阻塞	11422
bei-shang	悲伤	11423
chen-fu	臣服	11424
ri-li-wan-ji	日理万机	11425
shou-hai	受害	11426
shuai-shuai	帅帅	11427
zai-zou	载走	11428
gan-yu	甘於	11429
dui-sheng	对生	11430
yi-shi	依恃	11431
ti-kai	踢开	11432
wu-yi-lei-ju	物以类聚	11433
xi-jia-dai-juan	携家带眷	11434
chu-zui-hua	除罪化	11435
tou-dao	投到	11436
liao-liao-ke-shu	聊聊可数	11437
qiao-yu	巧遇	11438
li-gang	立港	11439
man-pao	慢跑	11440
mian-hai	面海	11441
yi-tong	一统	11442
hui-hui	挥挥	11443
pao-tang	跑堂	11444
hou-bei	後辈	11445
yi-dao	移到	11446
hao-xiao	好笑	11447
da-bu-ru-qian	大不如前	11448
zhen-jie	侦结	11449
jia-jie	嫁接	11450
ku-yu	苦於	11451
jia-ta-ren-zhi-shou	假他人之手	11452
dai-jiu	待久	11453
qian-fu-suo-zhi	千夫所指	11454
zi-tao-yao-bao	自掏腰包	11455
you-qian	有钱	11456
gai-hui	改回	11457
re-luo	热络	11458
you-sheng-lie-bai	优胜劣败	11459
lu-ying	露营	11460
mo-qu	磨去	11461
nian	黏	11462
wei-chu	位处	11463
zhu-chu	筑出	11464
zhi-wai-yu	置外於	11465
yi-ban-yi-yan	一板一眼	11466
song-nian	颂念	11467
tong-xin	通信	12000
chu-bei	储备	12001
zhi-chu	支出	12002
zhu-bo	主播	12003
cuo-shang	磋商	12004
jin-yun	禁运	12005
yan-xi	演习	12006
dou-zhen	斗争	12007
chu-fen	处分	12008
wen-hou	问候	12009
yan-shuo	演说	12010
guan-gai	灌溉	12011
ti-wen	提问	12012
kong-ju	恐惧	12013
yi-shi	议事	12014
hu-fang	互访	12015
pifa	批发	12016
dian-xue	点穴	12017
sheng-yu	生育	12018
jie-kou	借口	12019
xi-yue	喜悦	12020
xie-li	协理	12021
zhi-yin	指引	12022
gui-hua	规画	12023
yan-tao	研讨	12024
shen-cha	审查	12025
zuo-xi	作息	12026
ji-xun	集训	12027
hui-zhuan	回转	12028
ban-jia	搬家	12029
tou-she	投射	12030
zhuang-xie	装卸	12031
ji-zhan	激战	12032
he-tan	和谈	12033
bao-ji	包机	12034
zi-shang	谘商	12035
gong-gao	公告	12036
gong-guan	攻关	12037
wei-hai	危害	12038
yan-zheng	验证	12039
ce-liang	测量	12040
lao-sao	牢骚	12041
zhuan-yun	转运	12042
shi-mian	失眠	12043
bei-tong	悲痛	12044
zheng-cha	侦查	12045
yin-shua	印刷	12046
zuo-tan	座谈	12047
xiu-zuan	修纂	12048
xia-ke	下课	12049
suai-jiao	摔交	12050
qi-xu	期许	12051
ying-jian	营建	12052
ge-xin	革新	12053
tui-wu	退伍	12054
beng-kui	崩溃	12055
he-suan	核算	12056
tuo-kun	脱困	12057
wu-neng	务农	12058
qiang-xian	抢险	12059
hui-bao	汇报	12060
tuo-yun	托运	12061
ce-hui	测绘	12062
ji-he	稽核	12063
gong-gei	供给	12064
ping-fan	平反	12065
shou-xun	授勋	12066
fang-hu	防护	12067
yu-shou	预售	12068
yun-suan	运算	12069
jian-cha	检察	12070
shi-hao	嗜好	12071
chu-yun	储运	12072
gu-yong	雇佣	12073
zheng-lun	争论	12074
mian-shi	面试	12075
ping-pan	评判	12076
jian-yi	坚毅	12077
qu-she	取舍	12078
lyu-yue	履约	12079
guan-ai	关爱	12080
en-dian	恩典	12081
jiao-shou	交收	12082
hua-zhuang	化装	12083
fan-xiu	翻修	12084
pi-yin	庇荫	12085
cai-yi	猜疑	12086
rong-lian	熔炼	12087
zhao-hu	招呼	12088
qu-zheng	取证	12089
da-fa	挞伐	12090
hu-huan	呼唤	12091
ren-qin	认亲	12092
xi-xu	欷嘘	12093
fu-tuo	付托	12094
shou-wei	收尾	12095
chu-wu	除污	12096
kong-su	控诉	12097
wo-shou	握手	12098
jiao-dai	交代	12099
qi-ling	欺凌	12100
jianhu	监护	12101
chou-cha	抽查	12102
xun-dao	训导	12103
bu-zhi	布置	12104
yan-qi	延期	12105
luo-duo	掠夺	12106
sha-ru	杀戮	12107
sheng-jiang	升降	12108
you-dai	优待	12109
shuaijiao	摔跤	12110
chong-ai	宠爱	12111
hui-kao	会考	12112
yan-shi	演示	12113
jian-kai	剪开	12114
an-xi	安息	12115
bao-pi	包庇	12116
jue-ze	抉择	12117
xing-yi	行医	12118
diao-yan	调研	12119
huan-fang	换防	12120
tu-ji	突击	12121
cha-shi	查实	12122
qian-jian	迁建	12123
fang-bei	防备	12124
he-yan	核验	12125
po-mie	破灭	12126
yin-yong	饮用	12127
chong-shua	冲刷	12128
tiao-ting	调停	12129
zu-yan	阻延	12130
ji-zhu	揖助	12131
zheng-ce	侦测	12132
cha-yi	诧异	12133
chai-qian	拆迁	12134
na-han	呐喊	12135
cun-qu	存取	12136
bai-ping	摆平	12137
qiao-hui	敲毁	12138
pang-huang	彷徨	12139
zhuan-shen	转身	12140
fang-huan	放缓	12141
bao-dong	暴动	12142
zhan-xiao	展销	12143
chuan-ran	传染	12144
miao-shi	藐视	12145
shou-chu	收储	12146
jie-bei	戒备	12147
jia-mao	假冒	12148
zheng-xuan	徵选	12149
qiu-jiu	求救	12150
xiu-zheng	修整	12151
lun-sang	沦丧	12152
chuai-ce	揣测	12153
bai-wang	败亡	12154
jing-shi	警示	12155
shi-ming	失明	12156
kao-he	考核	12157
yan-wu	厌恶	12159
cao-yan	操演	12160
che-wu	彻悟	12161
cun-fei	存废	12162
jiu-wang	救亡	12163
she-xian	设限	12164
ting-jian	听讲	12165
bian-chen	编成	12166
tan-pai	摊派	12167
xun-shi	训示	12168
hao-ling	号令	12169
jin-pao	浸泡	12170
xiao-du	消毒	12171
wu-ru	侮辱	12172
jie-qu	截取	12173
biao-che	飙车	12174
hong-pei	烘培	12175
niang-jiu	酿酒	12176
jingxi	惊喜	12177
tou-su	投诉	12178
xi-zao	洗澡	12179
shi-yong	试用	12180
yin-song	吟颂	12181
bian-yi	变异	12182
wu-mie	污蔑	12183
zhai-jie	拆解	12184
qin-rao	侵扰	12185
zu-zhu	租住	12186
sao-she	扫射	12187
qie-xiao	切削	12188
an-fang	暗访	12189
cun-xu	存续	12190
fu-bai	腐败	12191
zhuan-dong	传动	12192
qin-quan	侵权	12193
qiao-sun	敲损	12194
can-kui	惭愧	12195
yi-dong	异动	12196
fu-zhu	扶助	12197
sou-jiu	搜救	12198
xiang-xi	相惜	12199
nuo-rang	挪让	12200
xiang-qian	镶嵌	12201
yu-yan	预演	12202
shang-ci	赏赐	12203
xiu-chi	修持	12204
sheng-zhi	审制	12205
tian-wa	填挖	12206
xun-tao	薰陶	12207
zhan-bai	战败	12208
jiang-shang	奖赏	12209
chen-ji	沈积	12210
jiang-chi	僵持	12211
ju-zhen	举证	12212
chou-hua	筹画	12213
leng-luo	冷落	12214
suai-bai	衰败	12215
mu-juan	募捐	12216
xian-tan	闲谈	12217
hui-luo	贿赂	12218
zha-qi	诈欺	12219
jiang-yan	讲演	12220
jian-man	减慢	12221
zhui-ji	追击	12222
zhong-chuang	重创	12223
